FID,region_nom_bdd,prefecture_nom_bdd,commune_nom_bdd,canton_nom_bdd,operateur,geometry
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-351c,Kara,Doufelgou,Doufelgou 1,Niamtougou,Togocom,POINT (1.1051 9.771496666666668)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-351b,Centrale,Blitta,Blitta 1,Blitta,"Moov, Togocom",POINT (0.980425 8.323319999999999)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-351a,Plateaux,Kloto,Kloto 1,Kpadapé,"Moov, Togocom",POINT (0.5914400000000001 6.836919999999999)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-3519,Plateaux,Kloto,Kloto 1,Agome-Kpalime,Togocom,POINT (0.626235 6.91416)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-3518,Centrale,Blitta,Blitta 1,Blitta,"Moov, Togocom",POINT (0.9781796023563193 8.319510196206195)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-3517,Kara,Doufelgou,Doufelgou 1,Niamtougou,Togocom,POINT (1.1059916666666667 9.768671666666668)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-3516,Kara,Doufelgou,Doufelgou 2,Défalé,"Moov, Togocom",POINT (1.094386553241882 9.871862435969192)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-3515,Plateaux,Kpélé,Kpélé 1,Kpélé-Novivé,"Moov, Togocom",POINT (0.7295667566806974 7.13528943245603)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-3514,Plateaux,Kloto,Kloto 3,Kouma,"Moov, Togocom",POINT (0.5976566666666667 6.984308333333333)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-3513,Plateaux,Kloto,Kloto 1,Agome-Kpalime,"Moov, Togocom",POINT (0.62481 6.913923333333334)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-3512,Plateaux,Akébou,Akébou 1,Kougnohou,"Moov, Togocom",POINT (0.7974033333333334 7.659078333333333)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-3511,Kara,Doufelgou,Doufelgou 2,Défalé,Togocom,POINT (1.0937566666666667 9.872748333333334)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-3510,Kara,Doufelgou,Doufelgou 2,Défalé,"Moov, Togocom",POINT (1.0900133333333335 9.86191)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-350f,Plateaux,Kloto,Kloto 1,Agome-Kpalime,"Moov, Togocom",POINT (0.6248783333333333 6.913443333333333)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-350e,Plateaux,Agou,Agou 1,Gadja,"Moov, Togocom",POINT (0.79877 6.795400000000001)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-350d,Plateaux,Kloto,Kloto 3,Kouma,Togocom,POINT (0.5967199999999999 7.003919999999999)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-350c,Kara,Doufelgou,Doufelgou 2,Défalé,Nsp,POINT (1.09240620972557 9.870616201591227)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-350b,Kara,Doufelgou,Doufelgou 2,Défalé,Togocom,POINT (1.0895991944159678 9.857627059384313)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-350a,Plateaux,Kpélé,Kpélé 1,Kpélé-Novivé,"Moov, Togocom",POINT (0.7304436243678383 7.139128601962036)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-3509,Plateaux,Kloto,Kloto 1,Kpadapé,Togocom,POINT (0.591965 6.841061666666667)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-3508,Plateaux,Agou,Agou 1,Gadja,"Moov, Togocom",POINT (0.79802 6.795521666666668)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-3507,Plateaux,Kloto,Kloto 1,Agome-Kpalime,"Moov, Togocom",POINT (0.6311584422769879 6.922486934986293)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-3506,Plateaux,Agou,Agou 1,Gadja,"Moov, Togocom",POINT (0.8004739926535025 6.800121154310599)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-3505,Plateaux,Kpélé,Kpélé 1,Kpélé-Novivé,"Moov, Togocom",POINT (0.7259882548063433 7.1195466076884415)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-3504,Plateaux,Kloto,Kloto 1,Gbalabé,Moov,POINT (0.6000360179217494 6.861727600178771)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-3503,Plateaux,Kpélé,Kpélé 1,Kpélé-Novivé,"Moov, Togocom",POINT (0.7257733349973208 7.1196496238682405)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-3502,Plateaux,Kloto,Kloto 2,Kpimé,"Moov, Togocom",POINT (0.6412033333333333 7.086264999999999)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-3501,Plateaux,Kpélé,Kpélé 1,Kpélé-Novivé,"Moov, Togocom",POINT (0.7291388866975794 7.120330016618432)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-3500,Plateaux,Kloto,Kloto 2,Lavié,Togocom,POINT (0.6383616666666666 7.062744999999999)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34ff,Plateaux,Kloto,Kloto 1,Gbalabé,"Moov, Togocom",POINT (0.6035184625491101 6.869441184440986)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34fe,Plateaux,Kpélé,Kpélé 1,Kpélé-Novivé,"Moov, Togocom",POINT (0.7248364993786215 7.12807307440635)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34fd,Plateaux,Kpélé,Kpélé 1,Kpélé-Novivé,"Moov, Togocom",POINT (0.7299032856719384 7.137470727848889)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34fc,Plateaux,Kloto,Kloto 2,Kpimé,Togocom,POINT (0.6044766666666667 7.044771666666666)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34fb,Plateaux,Kpélé,Kpélé 1,Kpélé-Novivé,"Moov, Togocom",POINT (0.729844887297694 7.138813002178094)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34fa,Plateaux,Kloto,Kloto 2,Kpimé,Togocom,POINT (0.6046616666666667 7.044693333333333)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34f9,Plateaux,Kpélé,Kpélé 1,Kpélé-Novivé,"Moov, Togocom",POINT (0.73022 7.138703333333333)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34f8,Kara,Doufelgou,Doufelgou 2,Défalé,Togocom,POINT (1.1037616666666668 9.865086666666667)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34f7,Plateaux,Kloto,Kloto 1,Agome-Kpalime,"Moov, Togocom",POINT (0.633506781344198 6.921913145484597)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34f6,Plateaux,Kpélé,Kpélé 1,Kpélé-Novivé,"Moov, Togocom",POINT (0.7309603371530612 7.141531017760503)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34f5,Plateaux,Kpélé,Kpélé 1,Kpélé-Novivé,"Moov, Togocom",POINT (0.7005656791235008 7.1276642568430635)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34f4,Plateaux,Kloto,Kloto 1,Agome-Kpalime,Togocom,POINT (0.6309755364426336 6.922946430405154)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34f3,Plateaux,Kpélé,Kpélé 1,Kpélé-Novivé,"Moov, Togocom",POINT (0.7004192042957103 7.127692645073251)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34f2,Plateaux,Agou,Agou 1,Gadja,Togocom,POINT (0.8804235471630258 6.81050732916216)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34f1,Plateaux,Est-Mono,Est-Mono 2,Morétan,"Moov, Togocom",POINT (1.3521694715894284 8.106332279404125)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34f0,Plateaux,Kloto,Kloto 1,Agome-Kpalime,"Moov, Togocom",POINT (0.6305733333333333 6.923259999999999)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34ef,Plateaux,Kloto,Kloto 1,Agome-Kpalime,"Moov, Togocom",POINT (0.6303433333333334 6.923628333333333)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34ee,Centrale,Sotouboua,Sotouboua 2,Adjengré,"Moov, Togocom",POINT (1.0196599999999998 8.667196666666666)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34ed,Plateaux,Kloto,Kloto 1,Agome-Kpalime,"Moov, Togocom",POINT (0.6303466666666666 6.923405000000001)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34ec,Centrale,Sotouboua,Sotouboua 2,Adjengré,"Moov, Togocom",POINT (1.0198800000000001 8.6681)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34eb,Maritime,Zio,Zio 3,Agbélouvé,"Moov, Togocom",POINT (0.9108859202284374 6.819899272510547)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34ea,Maritime,Zio,Zio 3,Agbélouvé,"Moov, Togocom",POINT (0.9187616666666667 6.80018)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34e9,Plateaux,Kloto,Kloto 1,Agome-Kpalime,"Moov, Togocom",POINT (0.6288451056570877 6.924269351172751)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34e8,Plateaux,Kloto,Kloto 1,Agome-Kpalime,"Moov, Togocom",POINT (0.627975 6.925418333333333)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34e7,Plateaux,Agou,Agou 1,Gadja,"Moov, Togocom",POINT (0.7965658843342612 6.798183776778619)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34e6,Plateaux,Agou,Agou 1,Gadja,"Moov, Togocom",POINT (0.7934195753952102 6.792896466737415)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34e5,Plateaux,Agou,Agou 1,Gadja,"Moov, Togocom",POINT (0.7934716666666667 6.792908333333332)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34e4,Plateaux,Est-Mono,Est-Mono 2,Morétan,Togocom,POINT (1.3454651588975564 8.107876507315988)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34e3,Plateaux,Est-Mono,Est-Mono 2,Morétan,"Moov, Togocom",POINT (1.3482800960823276 8.107346485137924)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34e2,Plateaux,Est-Mono,Est-Mono 2,Morétan,"Moov, Togocom",POINT (1.3503161160357993 8.106898029406043)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34e1,Kara,Doufelgou,Doufelgou 3,Kadjalla,Nsp,POINT (0.98122 9.808301666666667)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34e0,Plateaux,Est-Mono,Est-Mono 2,Morétan,Moov,POINT (1.350543381374497 8.10707493673165)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34df,Kara,Doufelgou,Doufelgou 3,Tchoré,Togocom,POINT (1.0165016666666666 9.846526666666668)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34de,Plateaux,Est-Mono,Est-Mono 2,Morétan,"Moov, Togocom",POINT (1.3531786864593482 8.106949862664289)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34dd,Kara,Doufelgou,Doufelgou 3,Kadjalla,"Moov, Togocom",POINT (0.9753666666666666 9.799683333333332)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34dc,Plateaux,Est-Mono,Est-Mono 2,Morétan,"Moov, Togocom",POINT (1.3429949649430888 8.079149205893966)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34db,Kara,Doufelgou,Doufelgou 3,Kadjalla,Togocom,POINT (0.9075683333333333 9.781593333333332)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34da,Kara,Doufelgou,Doufelgou 3,Kadjalla,"Moov, Togocom",POINT (0.9046116666666666 9.780278333333333)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34d9,Kara,Doufelgou,Doufelgou 3,Alloum,Nsp,POINT (0.9153833333333333 9.743311666666667)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34d8,Centrale,Sotouboua,Sotouboua 1,Sotouboua,Togocom,POINT (0.9782123601996136 8.559663709683914)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34d7,Kara,Doufelgou,Doufelgou 3,Alloum,"Moov, Togocom",POINT (0.9194266666666666 9.739569999999999)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34d6,Plateaux,Est-Mono,Est-Mono 2,Morétan,"Moov, Togocom",POINT (1.3151142644884208 8.055031302460309)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34d5,Kara,Doufelgou,Doufelgou 3,Alloum,"Moov, Togocom",POINT (0.918525 9.739321666666665)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34d4,Kara,Doufelgou,Doufelgou 3,Alloum,Togocom,POINT (0.918565 9.739678333333334)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34d3,Plateaux,Est-Mono,Est-Mono 3,Nyamassila,"Moov, Togocom",POINT (1.1915783333333332 7.9881833333333345)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34d2,Plateaux,Est-Mono,Est-Mono 3,Nyamassila,"Moov, Togocom",POINT (1.19838931205786 7.992395790223922)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34d1,Plateaux,Est-Mono,Est-Mono 3,Nyamassila,"Moov, Togocom",POINT (1.1923775655856923 7.987591725697506)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34d0,Plateaux,Est-Mono,Est-Mono 3,Nyamassila,"Moov, Togocom",POINT (1.1943673800261727 7.986040865170104)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34cf,Kara,Doufelgou,Doufelgou 2,Kpaha,"Moov, Togocom",POINT (1.1225101687020562 9.88039375957488)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34ce,Plateaux,Est-Mono,Est-Mono 3,Nyamassila,"Moov, Togocom",POINT (1.1917167417490222 7.98473984007869)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34cd,Plateaux,Est-Mono,Est-Mono 2,Morétan,Moov,POINT (1.3491642133618336 8.111239117492254)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34cc,Plateaux,Est-Mono,Est-Mono 2,Morétan,Togocom,POINT (1.3488916070601962 8.110755943434903)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34cb,Plateaux,Est-Mono,Est-Mono 3,Nyamassila,Togocom,POINT (1.1912124681105338 7.98632550088931)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34ca,Plateaux,Est-Mono,Est-Mono 2,Badin-Copé,Togocom,POINT (1.5312703411781339 8.157119408895479)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34c9,Plateaux,Est-Mono,Est-Mono 2,Badin-Copé,Moov,POINT (1.5316833333333335 8.156841666666667)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34c8,Plateaux,Est-Mono,Est-Mono 3,Nyamassila,"Moov, Togocom",POINT (1.1909316666666667 7.987300000000001)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34c7,Plateaux,Est-Mono,Est-Mono 2,Morétan,Togocom,POINT (1.3514852527448737 8.112967652650951)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34c6,Plateaux,Est-Mono,Est-Mono 2,Morétan,Togocom,POINT (1.3521416666666668 8.113318333333332)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34c5,Plateaux,Est-Mono,Est-Mono 3,Nyamassila,"Moov, Togocom",POINT (1.1908866666666666 7.987551666666667)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34c4,Plateaux,Est-Mono,Est-Mono 2,Morétan,"Moov, Togocom",POINT (1.3566216666666668 8.111286026781238)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34c3,Kara,Doufelgou,Doufelgou 3,Léon,Togocom,POINT (0.9107433333333332 9.703948333333333)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34c2,Plateaux,Est-Mono,Est-Mono 2,Badin-Copé,Togocom,POINT (1.5578333333333334 8.200991666666665)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34c1,Plateaux,Est-Mono,Est-Mono 3,Nyamassila,"Moov, Togocom",POINT (1.1922633333333332 7.98138)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34c0,Plateaux,Est-Mono,Est-Mono 3,Nyamassila,"Moov, Togocom",POINT (1.192774816503277 7.979020934378148)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34bf,Plateaux,Est-Mono,Est-Mono 3,Nyamassila,"Moov, Togocom",POINT (1.1900793047788805 7.978853908079453)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34be,Plateaux,Est-Mono,Est-Mono 3,Nyamassila,"Moov, Togocom",POINT (1.1910000435942645 7.978785927986193)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34bd,Plateaux,Est-Mono,Est-Mono 2,Morétan,"Moov, Togocom",POINT (1.3438283333333334 8.105855)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34bc,Plateaux,Est-Mono,Est-Mono 2,Morétan,"Moov, Togocom",POINT (1.3416796491129874 8.107657464416729)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34bb,Kara,Doufelgou,Doufelgou 3,Alloum,"Moov, Togocom",POINT (0.9201116666666667 9.73945)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34ba,Kara,Doufelgou,Doufelgou 3,Alloum,"Moov, Togocom",POINT (0.9195866666666667 9.739578333333332)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34b9,Kara,Doufelgou,Doufelgou 3,Léon,Togocom,POINT (0.9308783333333334 9.691403333333334)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34b8,Plateaux,Est-Mono,Est-Mono 2,Badin-Copé,Togocom,POINT (1.5303443290671561 8.151885915317214)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34b7,Kara,Doufelgou,Doufelgou 3,Léon,Togocom,POINT (0.9307333333333333 9.690651666666668)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34b6,Plateaux,Akébou,Akébou 1,Djon,"Moov, Togocom",POINT (0.7865350000000001 7.734998333333334)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34b5,Plateaux,Ogou,Ogou 3,Gléi,"Moov, Togocom",POINT (1.1640083333333333 7.314654999999999)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34b4,Kara,Doufelgou,Doufelgou 3,Léon,"Moov, Togocom",POINT (0.9503933333333333 9.703763333333335)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34b3,Plateaux,Est-Mono,Est-Mono 2,Badin-Copé,Togocom,POINT (1.5147049003557387 8.119417408206674)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34b2,Plateaux,Akébou,Akébou 1,Djon,"Moov, Togocom",POINT (0.7802361386633739 7.73618090482508)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34b1,Kara,Doufelgou,Doufelgou 3,Léon,"Moov, Togocom",POINT (0.9525101587589978 9.650871334375003)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34b0,Plateaux,Est-Mono,Est-Mono 2,Morétan,"Moov, Togocom",POINT (1.3418016666666666 8.068765)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34af,Kara,Doufelgou,Doufelgou 1,Niamtougou,"Moov, Togocom",POINT (1.1035066666666669 9.7464)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34ae,Kara,Doufelgou,Doufelgou 1,Agbandè-Yaka,Nsp,POINT (1.1040718862192664 9.742352119423774)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34ad,Kara,Doufelgou,Doufelgou 1,Agbandè-Yaka,Nsp,POINT (1.100535 9.734198333333334)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34ac,Kara,Doufelgou,Doufelgou 1,Agbandè-Yaka,Togocom,POINT (1.1057566666666667 9.743715)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34ab,Kara,Doufelgou,Doufelgou 1,Niamtougou,"Moov, Togocom",POINT (1.1058766666666666 9.747051666666666)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34aa,Plateaux,Est-Mono,Est-Mono 3,Kpéssi,"Moov, Togocom",POINT (1.2688364605214462 8.065795775158604)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34a9,Plateaux,Est-Mono,Est-Mono 3,Kpéssi,"Moov, Togocom",POINT (1.2681978306109651 8.065066821444882)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34a8,Kara,Doufelgou,Doufelgou 1,Koka,"Moov, Togocom",POINT (1.17433 9.778533333333334)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34a7,Plateaux,Danyi,Danyi 1,Danyi-Atigba,"Moov, Togocom",POINT (0.6939265847687264 7.202735089278082)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34a6,Kara,Doufelgou,Doufelgou 1,Koka,Moov,POINT (1.1746166666666666 9.782063333333333)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34a5,Plateaux,Danyi,Danyi 1,Danyi-Atigba,"Moov, Togocom",POINT (0.6917295023433164 7.201272799921872)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34a4,Plateaux,Danyi,Danyi 1,Danyi-Atigba,"Moov, Togocom",POINT (0.690167504466212 7.196302763375678)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34a3,Plateaux,Danyi,Danyi 1,Danyi-Atigba,"Moov, Togocom",POINT (0.686855 7.2060483333333325)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34a2,Plateaux,Est-Mono,Est-Mono 1,Gbadjahè,"Moov, Togocom",POINT (1.3031222063350016 7.849399862020536)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34a1,Plateaux,Wawa,Wawa 1,Badou,Togocom,POINT (0.6101216666666667 7.585833333333333)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-34a0,Plateaux,Wawa,Wawa 1,Badou,Togocom,POINT (0.61133 7.585980000000001)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-349f,Centrale,Tchamba,Tchamba 3,Kaboli,Togocom,POINT (1.6156026350706973 8.41495248036218)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-349e,Plateaux,Danyi,Danyi 1,Danyi-Atigba,"Moov, Togocom",POINT (0.6923883333333334 7.203518333333333)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-349d,Plateaux,Danyi,Danyi 1,Danyi-Atigba,"Moov, Togocom",POINT (0.6946977374357992 7.202270543095408)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-349c,Plateaux,Est-Mono,Est-Mono 1,Gbadjahè,"Moov, Togocom",POINT (1.3031804796569277 7.846660791328686)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-349b,Plateaux,Est-Mono,Est-Mono 1,Gbadjahè,"Moov, Togocom",POINT (1.3029747739287998 7.847853386471459)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-349a,Plateaux,Est-Mono,Est-Mono 1,Gbadjahè,"Moov, Togocom",POINT (1.3035039449284909 7.847275719401866)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-3499,Centrale,Sotouboua,Sotouboua 3,Kazaboua,"Moov, Togocom",POINT (1.0816316666666668 8.428130000000001)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-3498,Plateaux,Est-Mono,Est-Mono 1,Gbadjahè,"Moov, Togocom",POINT (1.3031915108976058 7.848374310436786)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-3497,Plateaux,Danyi,Danyi 1,Danyi-Atigba,"Moov, Togocom",POINT (0.6948572964805815 7.202035063313792)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-3496,Plateaux,Est-Mono,Est-Mono 2,Badin-Copé,Togocom,POINT (1.5947906348824257 8.327267715826427)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-3495,Plateaux,Akébou,Akébou 2,Kamina-Akébou,"Moov, Togocom",POINT (0.8534670062076383 7.924028080456535)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-3494,Plateaux,Danyi,Danyi 1,Danyi-Atigba,"Moov, Togocom",POINT (0.6959777912136744 7.20547989743018)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-3493,Plateaux,Danyi,Danyi 1,Danyi-Atigba,"Moov, Togocom",POINT (0.6959016666666666 7.205693333333333)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-3492,Plateaux,Wawa,Wawa 1,Badou,"Moov, Togocom",POINT (0.6027442444239784 7.582913208864432)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-3491,Plateaux,Wawa,Wawa 1,Badou,Moov,POINT (0.6033973673516844 7.583342057795402)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-3490,Plateaux,Danyi,Danyi 1,Danyi-Atigba,Togocom,POINT (0.6957366666666667 7.205958333333332)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-348f,Plateaux,Est-Mono,Est-Mono 2,Badin-Copé,Togocom,POINT (1.5734882072748069 8.275698694476167)
_mview_tel_agents_mobile_money.fid-1905e7b9_1a087e03512_-348e,Plateaux,Danyi,Danyi 1,Danyi-Atigba,"Moov, Togocom",POINT (0.6960820265521077 7.206761832323859)
